http://ec.europa.eu/esco/skill/19547,Clinical psychology,Psychotherapist-Psychologist-Child therapist-Therapist-Child psychologist-Conversational therapist-Preschool psychologist-Group therapist-Clinical psychologist-Family therapist
http://ec.europa.eu/esco/skill/14827,Cognitive psychology,Psychotherapist-Psychologist-Child psychologist-Industrial psychologist-Child therapist-Conversational therapist-School psychologist-Therapist-Group therapist-Preschool psychologist-Clinical psychologist-Family therapist-Company psychologist
http://ec.europa.eu/esco/skill/15083,Cognitive therapy,Psychotherapist-Psychologist-Child psychologist-Industrial psychologist-Preschool psychologist-Group therapist-Conversational therapist-School psychologist-Therapist-Child therapist-Clinical psychologist-Company psychologist-Family therapist
http://ec.europa.eu/esco/skill/18810,Cognos Enterprise,Business administrator-Manager-Quality auditor
http://ec.europa.eu/esco/skill/22306,Cognos Express,Business administrator-Manager-Quality auditor
http://ec.europa.eu/esco/skill/16370,Cognos Insight,Business administrator-Manager-Quality auditor
http://ec.europa.eu/esco/skill/22041,Cognos TM1,Business administrator
http://ec.europa.eu/esco/skill/23637,Coin valuation,Auctioneer-Auctioneer's assistant-Chief auctioneer
http://ec.europa.eu/esco/skill/17618,Coins (archaeology),Sociologist-Marine archaeologist-Anthropologist-Archaeological scientist-Archaeologist
http://ec.europa.eu/esco/skill/18017,Cold table preparation,Cook (ship)-Head chef-Chef-Assistant chef-Chinese cook-Grill cook-Cold-buffet manageress (ship)-First cook-Cook steward-Dietetic cook-Cold-buffet manageress-Chief cook-Cook
http://ec.europa.eu/esco/skill/19169,Cold-storage plant (maintenance),Building technician-Building repairman-Odd-job man-School porter-Sports ground worker-Operations engineer (buildings)-Operations technician (buildings)-Meter installer-Building maintenance engineer-Operations manager (buildings)-Building maintenance worker-Verger
http://ec.europa.eu/esco/skill/21481,Collective agreements,Office cashier-Farming cashier
http://ec.europa.eu/esco/skill/14962,Collective living for persons with learning difficulties (care),Companion
http://ec.europa.eu/esco/skill/19510,Combined cognitive and behavioural therapy,Psychotherapist-Psychologist-Child psychologist-Child therapist-Preschool psychologist-School psychologist-Group therapist-Therapist-Industrial psychologist-Conversational therapist-Clinical psychologist-Family therapist-Company psychologist
http://ec.europa.eu/esco/skill/17926,Commercial property (brokering),Real estate agent-Real estate administrator-Operations manager (property)-Real estate book-keeper-Real estate manager-Housing manager-Rent adviser-Housing administrator-Real estate broker-Real estate assistant-Rent supervisor-Area administrator-Rent inspector-Housing inspector-Real estate inspector
http://ec.europa.eu/esco/skill/17898,Commonhold (brokering),Real estate administrator-Real estate agent-Operations manager (property)-Housing administrator-Real estate secretary-Rent adviser-Real estate book-keeper-Housing manager-Real estate manager-Real estate broker-Real estate assistant-Rent supervisor-Rent inspector-Housing inspector-Area administrator-Real estate inspector
http://ec.europa.eu/esco/skill/18511,Community editorial work,Language reviser
http://ec.europa.eu/esco/skill/21319,Community planning,Town planner-Land use planner
http://ec.europa.eu/esco/skill/15494,Companionship,Companion
http://ec.europa.eu/esco/skill/16796,Company law,Estate manager-Estate director
http://ec.europa.eu/esco/skill/23820,Company reconstructions,Business administrator
http://ec.europa.eu/esco/skill/23658,Company valuation,Quality coordination adviser-Quality auditor-Auctioneer's assistant-Auctioneer
http://ec.europa.eu/esco/skill/15134,Competitor monitoring,Household adviser
http://ec.europa.eu/esco/skill/21909,Computer-aided control systems,Odd-job man-Gas meter installer-Building maintenance foreman-Building technician-Water meter installer-Building repairman-School porter-Public baths caretaker-Sports ground worker-Meter installer-Building maintenance engineer-Operations technician (buildings)-Operations engineer (buildings)-Operations manager (buildings)-Verger-Building maintenance worker
http://ec.europa.eu/esco/skill/21716,Computerised linguistics,Chartered translator-Researcher (linguistics)-Philologist-Lexicographer-Linguist-Authorised translator
http://ec.europa.eu/esco/skill/17697,Computing accessories,"Advertising seller (door-to-door and telephone salespersons, shop sales persons and demonstrators)"
http://ec.europa.eu/esco/skill/16053,Concrete/asphalt surfaces,Odd-job man-Supervisor (gardening)-Gardener (landscaping)-Building maintenance foreman-Building technician-Garden manager-Garden supervisor-Water meter installer-Building repairman-School porter-Operations technician (buildings)-Operations engineer (buildings)-Operations manager (buildings)-Churchyard foreman-Verger-Landscaping supervisor-Park foreman
http://ec.europa.eu/esco/skill/15470,Confectionery baking,Cook (ship)-Chef-Head chef-Dietetic cook-Cook steward-Special cook-Chief cook-Cook
http://ec.europa.eu/esco/skill/15005,Conference interpretation,Dialogue interpreter-Sign language interpreter-Conference interpreter-Escort interpreter-Interpreter for deaf adults-Deaf-blind interpreter-Interpreter-Legal interpreter-Interpreter for the deaf
http://ec.europa.eu/esco/skill/17978,Conference services,Hotel receptionist-Chief receptionist-Bookings clerk (hotel)-Bookings manager (hotel)-Conference host/hostess (receptionists and information clerks)-Boarding house host-Night receptionist-Course host/hostess-Cloakroom caretaker-Hotel concierge-Office caretaker-Cloakroom attendant-Office messenger-Hotel host-Conference manager-Porter (receptionists and information clerks)-Receptionist (telephone operator)-Cloakroom keeper-Cloakroom assistant-Office receptionist
http://ec.europa.eu/esco/skill/15165,Consecutive interpretation,Dialogue interpreter-Sign language interpreter-Hospital interpreter-Conference interpreter-Escort interpreter-Interpreter for deaf adults-Deaf-blind interpreter-Interpreter-Legal interpreter-Interpreter for the deaf
http://ec.europa.eu/esco/skill/18384,Consolidated financial statement,Union treasurer
http://ec.europa.eu/esco/skill/16935,Construction diving,Diver's assistant-Diving supervisor-Diver-Diving assistant-Inspection diver-Clearance diver-Construction site diver
http://ec.europa.eu/esco/skill/14758,Construction materials,"Advertising seller (door-to-door and telephone salespersons, shop sales persons and demonstrators)"
http://ec.europa.eu/esco/skill/19853,Construction site cleaning,"Cleaner (helpers and cleaners in offices, hotels and other establishments)-Cleaning instructor-Supervisor (cleaning)-Team supervisor (cleaning)-Head cleaner-Construction site cleaner"
http://ec.europa.eu/esco/skill/15190,Construction technology (engineering),Industrial hygienist
http://ec.europa.eu/esco/skill/15524,Contact person services,Companion
http://ec.europa.eu/esco/skill/22529,Continuous improvement work,Business administrator-Quality auditor-Quality coordination adviser-Household adviser
http://ec.europa.eu/esco/skill/22737,Contract drafting,Housing agent-Letting agent
http://ec.europa.eu/esco/skill/18287,Control engineering,Building maintenance foreman-Odd-job man-Gas meter installer-Building technician-Building repairman-Water meter installer-School porter-Sports ground worker-Public baths caretaker-Meter installer-Operations engineer (buildings)-Building maintenance engineer-Operations technician (buildings)-Operations manager (buildings)-Verger-Building maintenance worker
http://ec.europa.eu/esco/skill/23638,Copying machines servicing,Office caretaker
http://ec.europa.eu/esco/skill/15119,Corporate finance,Business administrator-Quality auditor-Household adviser
http://ec.europa.eu/esco/skill/14905,Counter-weight truck,Bus/coach station worker
http://ec.europa.eu/esco/skill/15345,Country monitoring,Anthropologist-Cultural geographer-Historian (researcher)-Sociologist-Geographer-Peace researcher-Ethnologist-Political expert-Cultural scientist-Futurologist-Political scientist
http://ec.europa.eu/esco/skill/21875,Credit rating,Quality coordination adviser-Quality auditor-Household adviser
http://ec.europa.eu/esco/skill/15992,Credit status information,Letting agent
http://ec.europa.eu/esco/skill/17437,Criminology,Legal sociologist-Criminologist-Humanist (researcher)-Cultural scientist
http://ec.europa.eu/esco/skill/19976,Crisis interpretation,Dialogue interpreter-Hospital interpreter-Escort interpreter-Sign language interpreter-Interpreter for deaf adults-Deaf-blind interpreter-Interpreter-Legal interpreter-Interpreter for the deaf
http://ec.europa.eu/esco/skill/20226,Crisis therapy,Psychotherapist-Psychologist-Group therapist-Preschool psychologist-Child therapist-Child psychologist-Industrial psychologist-School psychologist-Conversational therapist-Therapist-Clinical psychologist-Individual therapist-Family therapist-Company psychologist-Psychoanalyst
http://ec.europa.eu/esco/skill/21898,Crowd management,Cook (ship)-Chinese cook-Cold-buffet manageress (ship)-Cold-buffet manageress-Cook
http://ec.europa.eu/esco/skill/18647,Crystal Reports,Business administrator
http://ec.europa.eu/esco/skill/20116,Cultural environment protection,Archaeological scientist-Cultural geographer-Archaeologist-Marine archaeologist-Social anthropologist-Ethnologist
http://ec.europa.eu/esco/skill/20923,Cultural feature writing,Language reviser
http://ec.europa.eu/esco/skill/20471,Cultural sociology,Archaeological scientist-Legal sociologist-Archaeologist-Sociologist-Ethnologist
http://ec.europa.eu/esco/skill/16354,Currency exchange,Business administrator-Broker's assistant
http://ec.europa.eu/esco/skill/23163,Customer relationship management,Household adviser
http://ec.europa.eu/esco/skill/17482,Customer services,"Advertising seller (door-to-door and telephone salespersons, shop sales persons and demonstrators)-Café manager-Housing agent-Ground hostess-Air traffic assistant-Flower decorator-Cottage manager-Assistant (tourist information office)-Café assistant-Ticket seller (travel agency)-Charter travel salesperson-Travel agent-Traffic assistant-Private travel agent-Travel agency assistant-Letting agent-Complaints officer-Leasing manager-Visits scheduler-Tourist information officer-Check-in assistant-Florist-Kiosk assistant-Sales director (travel agency)-Secretary (tourist information office)-Business host/hostess-Travel agency employee-Service manager (air traffic)-Cinema projector operator-Booking officer (travel agency)-Business travel salesperson-Employee (tourist information office)-Traffic information officer-Travel agency clerk-Kiosk owner-Booking assistant (travel agency)"
http://ec.europa.eu/esco/skill/22202,Daily press journalism,Language reviser
http://ec.europa.eu/esco/skill/16005,Daily record keeping,Complaints officer
http://ec.europa.eu/esco/skill/23518,Dairy products,"Advertising seller (door-to-door and telephone salespersons, shop sales persons and demonstrators)-Café manager-Café assistant"
http://ec.europa.eu/esco/skill/18510,Damage clearance,Cleaner-up
http://ec.europa.eu/esco/skill/14733,Dance and ballet articles,"Advertising seller (door-to-door and telephone salespersons, shop sales persons and demonstrators)"
http://ec.europa.eu/esco/skill/16116,Debt restructuring negotiations,Quality auditor-Quality coordination adviser-Household adviser
http://ec.europa.eu/esco/skill/17822,Delivery by bicycle,Express messenger-Delivery service worker-Bicycle deliverer-Goods deliverer-Messenger
http://ec.europa.eu/esco/skill/17844,Delivery by Moped,Express messenger-Goods deliverer-Messenger-Delivery service worker
http://ec.europa.eu/esco/skill/17837,Delivery by motorcycle,Express messenger-Messenger-Goods deliverer-Delivery service worker
http://ec.europa.eu/esco/skill/15265,Delivery monitoring,Complaints officer
http://ec.europa.eu/esco/skill/14938,Delivery planning,Transport adviser-Transport coordinator-Transport planner-Manager-Shipping agent (business services agents and trade brokers)-Transport administrator-Shipping master-Shipping planner-Transport engineer-Ship-broker-Shipping company agent-Aircraft broker-Charterer-Distribution supervisor
http://ec.europa.eu/esco/skill/21372,Dementia patients (care),Companion
http://ec.europa.eu/esco/skill/15982,Demography,Archaeological scientist-Cultural geographer-Anthropologist-Geographer-Ethnologist
http://ec.europa.eu/esco/skill/16065,Depression treatment,Psychotherapist-Psychologist-Child therapist-Therapist-Preschool psychologist-Conversational therapist-School psychologist-Child psychologist-Group therapist-Family therapist-Clinical psychologist-Individual therapist-Psychoanalyst
http://ec.europa.eu/esco/skill/16066,Derivatives (finance),Broker's assistant
http://ec.europa.eu/esco/skill/16088,Design,Landscape gardener-Land use planner-Town planner
http://ec.europa.eu/esco/skill/22200,Design law,Patent consultant
http://ec.europa.eu/esco/skill/17056,Design of accounting systems,Union treasurer
http://ec.europa.eu/esco/skill/17817,Desserts preparation,Cook (ship)-Head chef-Assistant chef-Chef-Cold-buffet manageress (ship)-First cook-Cook steward-Dietetic cook-Cold-buffet manageress-Special cook-Cook-Chief cook
http://ec.europa.eu/esco/skill/17202,Developmental psychology,Psychotherapist-Psychologist-Child psychologist-School psychologist-Child therapist-Preschool psychologist-Group therapist-Conversational therapist-Therapist-Clinical psychologist-Family therapist-Company psychologist-Individual therapist
http://ec.europa.eu/esco/skill/18977,Diet food cooking,Cook (ship)-Assistant chef-Chef-Head chef-Grill cook-Chinese cook-Cold-buffet manageress (ship)-First cook-Catering director-Kitchen manager-Cook steward-Dietetic cook-Cold-buffet manageress-Catering supervisor-Special cook-Cook-Chief cook-Catering manager
http://ec.europa.eu/esco/skill/16477,"Digging, filling and draining",Odd-job man-Greenkeeper-Supervisor (gardening)-Gardener (landscaping)-Building maintenance foreman-Building repairman-Water meter installer-Building technician-Flower grower-Garden supervisor-Garden manager-Operations engineer (buildings)-Meter installer-Operations technician (buildings)-Operations manager (buildings)-Churchyard foreman-Park foreman-Landscaping supervisor-Building maintenance worker
http://ec.europa.eu/esco/skill/16356,Direct marketing (wording),Language reviser
http://ec.europa.eu/esco/skill/23014,Dishwashing (laboratory),"Cleaner (helpers and cleaners in offices, hotels and other establishments)-Attendant-Hospital cleaner-Laboratory dishwasher"
http://ec.europa.eu/esco/skill/15433,Dishwashing of delicate items,"Cleaner (helpers and cleaners in offices, hotels and other establishments)-Restaurant assistant-Dishwasher-Attendant"
http://ec.europa.eu/esco/skill/22478,Dive leading,Diver's assistant-Diving supervisor-Salvage diver-Diver-Diving assistant-Construction site diver-Clearance diver-Inspection diver
http://ec.europa.eu/esco/skill/21342,Diver's log,Diver's assistant-Diving supervisor-Marine archaeologist-Salvage diver-Diver-Clearance diver-Inspection diver-Diving assistant-Construction site diver
http://ec.europa.eu/esco/skill/20280,Diving,Wilderness guide-Guide-Marine archaeologist-Fishing guide-Diving supervisor-Diver's assistant-Salvage diver-Courier-Construction site diver-Diver-Diving assistant-Inspection diver-Clearance diver
http://ec.europa.eu/esco/skill/23353,Diving (construction),Diving supervisor-Diver's assistant-Diving assistant-Diver-Inspection diver-Clearance diver-Construction site diver
http://ec.europa.eu/esco/skill/14470,Diving (providing training),Diving supervisor-Diver's assistant-Diver-Construction site diver-Diving assistant-Inspection diver
http://ec.europa.eu/esco/skill/14844,Diving supervision,Diver's assistant-Diving supervisor-Salvage diver-Diver-Inspection diver-Diving assistant-Clearance diver-Construction site diver
http://ec.europa.eu/esco/skill/15526,DOXiS4 Workflow,Business administrator
http://ec.europa.eu/esco/skill/14454,Drafting of agreements and contracts,Transport coordinator-Business administrator-Tour operator-Transport planner-Sports agent-Manager-Agent (music)-Quality coordination adviser-Quality auditor-Shipping agent (business services agents and trade brokers)-Artists' agent-Artists' booking agent-Transport engineer-Ship-broker-Aircraft broker-Literary agent-Travel manager-Booking agent
http://ec.europa.eu/esco/skill/17426,Draught beverages (serving),Restaurant assistant-Supply services staff (shipping)-Cabin attendant-Breakfast host/hostess-Attendant-Serving assistant-Meals service assistant-Head waiter-Waiter/waitress-Bar assistant-Bartender-Waiter/waitress (ship)-Steward's assistant-School lunch assistant-Waiter/waitress (café)
http://ec.europa.eu/esco/skill/16043,"Drawing interpretation, levelling and pegging",Odd-job man-Building maintenance foreman-Gardener (landscaping)-Greenkeeper-Water meter installer-Building technician-Garden manager-Garden supervisor-Operations technician (buildings)-Meter installer-Operations engineer (buildings)-Operations manager (buildings)-Verger-Landscaping supervisor
http://ec.europa.eu/esco/skill/14886,Dream group leadership,Psychotherapist-Psychologist-Group therapist-Therapist-Conversational therapist-Clinical psychologist
http://ec.europa.eu/esco/skill/15901,Dressing (theatre),Dresser
http://ec.europa.eu/esco/skill/23812,Drinks,"Café manager-Advertising seller (door-to-door and telephone salespersons, shop sales persons and demonstrators)-Café assistant"
http://ec.europa.eu/esco/skill/17309,Drinks/cocktails,Supply services staff (shipping)-Head waiter-Waiter/waitress-Bartender-Steward's assistant-Sommelier-Waiter/waitress (ship)-Waiter/waitress (café)
http://ec.europa.eu/esco/skill/21447,Dry cleaning,Dry-cleaner-Carpet washer-Furniture washer
http://ec.europa.eu/esco/skill/17949,Eating disorders/anorexia/bulimia (psychotherapy),Psychotherapist-Psychologist-Preschool psychologist-School psychologist-Child psychologist-Group therapist-Conversational therapist-Child therapist-Therapist-Clinical psychologist-Individual therapist-Family therapist-Psychoanalyst
http://ec.europa.eu/esco/skill/20244,Eco-friendly construction,Landscape gardener-Town planner
http://ec.europa.eu/esco/skill/17933,Eco-Management and Audit Scheme (EMAS),Industrial hygienist
http://ec.europa.eu/esco/skill/14812,Ecology,Natural geographer-Geographer
http://ec.europa.eu/esco/skill/21259,Economic administration,Office cashier-Farming cashier-Church cashier-Cash office worker
http://ec.europa.eu/esco/skill/21279,Economic analysis,Union treasurer-Business administrator-Quality auditor-Quality coordination adviser-Household adviser
http://ec.europa.eu/esco/skill/15426,Economic calculation,Union treasurer
http://ec.europa.eu/esco/skill/21308,Economic control,Union treasurer-Business administrator-Quality auditor-Quality coordination adviser-Household adviser
http://ec.europa.eu/esco/skill/21294,Economic counselling,Union treasurer-Business administrator-Quality coordination adviser-Quality auditor-Household adviser-Broker's assistant
http://ec.europa.eu/esco/skill/21365,Economic forecasting,Business administrator-Quality coordination adviser-Quality auditor-Household adviser
http://ec.europa.eu/esco/skill/21315,Economic geography,Natural geographer-Cultural geographer-Geographer-Ethnologist
http://ec.europa.eu/esco/skill/21312,Economic history,Humanist (researcher)-Peace researcher-Archaeological scientist-Anthropologist-Historian (researcher)-Sociologist-Archaeologist-Ideas historian-Cultural scientist-Futurologist-Ethnologist-Political scientist-Political expert
http://ec.europa.eu/esco/skill/22179,Economic journalism,Language reviser
http://ec.europa.eu/esco/skill/22072,Economic science,Legal sociologist-Cultural geographer-Historian (researcher)-Humanist (researcher)-Sociologist-Peace researcher-Cultural scientist-Futurologist-Political expert-Political scientist
http://ec.europa.eu/esco/skill/20467,Economic sociology,Legal sociologist-Sociologist
http://ec.europa.eu/esco/skill/14742,Economic terminology,Researcher (linguistics)-Chartered translator-Dialogue interpreter-Escort interpreter-Conference interpreter-Deaf-blind interpreter-Interpreter-Legal interpreter-Lexicographer-Translator-Interpreter for the deaf-Specialist translator-Linguist-Authorised translator
http://ec.europa.eu/esco/skill/19401,Editorial adaptation of teaching aids,Language reviser
http://ec.europa.eu/esco/skill/21303,"Electrical, telephone and electronic products","Advertising seller (door-to-door and telephone salespersons, shop sales persons and demonstrators)"
http://ec.europa.eu/esco/skill/20996,Electronic component recycling,Labourer (general)
http://ec.europa.eu/esco/skill/14837,Electronic data interchange (EDI),Industrial hygienist
http://ec.europa.eu/esco/skill/21614,EliteCAD,Land use planner-Town planner
http://ec.europa.eu/esco/skill/23714,Employment contracts,Office cashier-Farming cashier-Cash office worker
http://ec.europa.eu/esco/skill/20905,Entertainment journalism,Language reviser
http://ec.europa.eu/esco/skill/18438,Environmental impact analysis,Landscape gardener-Land use planner
http://ec.europa.eu/esco/skill/22169,Environmental journalism,Language reviser
http://ec.europa.eu/esco/skill/22429,Environmental management (ISO 14000 series),Industrial hygienist
http://ec.europa.eu/esco/skill/14958,Environmental therapy,Psychotherapist-Psychologist-Child psychologist-Preschool psychologist-Enrolment psychologist-Therapist-Conversational therapist-Group therapist-Child therapist-School psychologist-Family therapist-Clinical psychologist-Company psychologist
http://ec.europa.eu/esco/skill/19587,Equality questions (personnel work),Business administrator
http://ec.europa.eu/esco/skill/18867,Ethics,Humanist (researcher)-Historian (researcher)-Peace researcher-Ideas historian-Futurologist-Cultural scientist-Philosopher (scientist)-Political scientist-Theological researcher-Political expert
http://ec.europa.eu/esco/skill/20739,Ethnogeography,Archaeological scientist-Natural geographer-Anthropologist-Cultural geographer-Archaeologist-Geographer-Ethnologist
http://ec.europa.eu/esco/skill/22887,Ethnology,Archaeological scientist-Criminologist-Anthropologist-Historian (researcher)-Humanist (researcher)-Archaeologist-Ideas historian-Ethnologist-Futurologist-Cultural scientist
http://ec.europa.eu/esco/skill/23108,European archaeology,Archaeological scientist-Anthropologist-Archaeologist-Marine archaeologist
http://ec.europa.eu/esco/qualification/23399,European Certificate of Floral Design,Flower grower-Flower decorator-Florist
http://ec.europa.eu/esco/skill/23826,Excavating machine,Labourer (general)
http://ec.europa.eu/esco/skill/20451,Excavator,Labourer (general)
http://ec.europa.eu/esco/skill/16999,Excavator loader,Labourer (general)
http://ec.europa.eu/esco/skill/14932,External accounting,Union treasurer-Office cashier-Farming cashier-Cash office worker
http://ec.europa.eu/esco/skill/21869,Fabasoft Folio,Business administrator
http://ec.europa.eu/esco/skill/22790,Facade cleaning,Cleaner-up
http://ec.europa.eu/esco/skill/14505,Facilities management,Real estate administrator-Real estate book-keeper-Real estate broker-Real estate manager-Operations manager (property)-Rent adviser-Rent supervisor-Rent inspector-Housing inspector-Real estate agent-Business administrator-Housing manager-Real estate secretary-Housing administrator-Household adviser-Real estate assistant-Real estate inspector-Area administrator
http://ec.europa.eu/esco/skill/23466,Factoring,Union treasurer-Business administrator
http://ec.europa.eu/esco/skill/23910,Family psychology,Psychotherapist-Psychologist-Child psychologist-Preschool psychologist-Group therapist-Conversational therapist-Child therapist-School psychologist-Therapist-Family therapist-Clinical psychologist-Individual therapist
http://ec.europa.eu/esco/skill/23923,Family therapy,Psychotherapist-Conversational therapist-School psychologist-Child psychologist-Group therapist-Child therapist-Therapist-Preschool psychologist-Psychologist-Individual therapist-Clinical psychologist-Family therapist
http://ec.europa.eu/esco/skill/17894,Farm property (estate),Real estate agent-Real estate administrator-Real estate book-keeper-Rent adviser-Real estate manager-Real estate secretary-Real estate broker-Operations manager (property)-Real estate assistant-Rent supervisor-Rent inspector-Area administrator-Housing inspector-Real estate inspector
http://ec.europa.eu/esco/skill/22503,Fashion journalism,Language reviser
http://ec.europa.eu/esco/skill/19606,Fast food cooking,Restaurant assistant-Cabin attendant-Café manager-Cook (ship)-Breakfast host/hostess-Attendant-Fast-food stand assistant-Kitchen assistant-Assistant cook-Café assistant-First cook-Assistant chef-Head chef-Chef-Dietetic cook-Grill cook-Cold-buffet manageress (ship)-Cook steward-Cold-buffet manageress-Bar assistant-Cold buffet assistant-Special cook-Kitchen assistant (institution)-Grill assistant-Chief cook-Cook-Breakfast assistant-School lunch assistant
http://ec.europa.eu/esco/skill/21763,Feature editing,Language reviser
http://ec.europa.eu/esco/skill/16106,Feature production,Language reviser
http://ec.europa.eu/esco/skill/16342,Ficition writing,Language reviser
http://ec.europa.eu/esco/skill/21788,Fiction (editorial adaptation),Language reviser
http://ec.europa.eu/esco/skill/20688,Film handling,Cinema projector operator
http://ec.europa.eu/esco/skill/17588,Film science,Humanist (researcher)-Historian (researcher)-Cultural scientist-Ideas historian-Futurologist
http://ec.europa.eu/esco/skill/17020,Financial advice,Union treasurer-Business administrator-Quality coordination adviser-Quality auditor-Household adviser
http://ec.europa.eu/esco/skill/17265,Financial analysis,Union treasurer
http://ec.europa.eu/esco/skill/15843,Financial reporting,Union treasurer
http://ec.europa.eu/esco/skill/17261,Financial services,Union treasurer-Broker's assistant-Leasing manager
http://ec.europa.eu/esco/skill/15144,Financing,Business administrator-Quality auditor-Household adviser
http://ec.europa.eu/esco/skill/23698,Fine cutting,Chef-Cook (ship)-Grill cook-Head chef-First cook-Cook steward-Dietetic cook-Chinese cook-Special cook-Chief cook-Cook
http://ec.europa.eu/esco/skill/15640,Fire alarm servicing,Odd-job man-Gas meter installer-Building technician-Building maintenance foreman-Water meter installer-Building repairman-School porter-Sports ground worker-Public baths caretaker-Operations technician (buildings)-Operations engineer (buildings)-Caretaker-Meter installer-Building maintenance engineer-Operations manager (buildings)-Verger
http://ec.europa.eu/esco/skill/19872,Fire damage cleaning,"Cleaning foreman-Cleaner (helpers and cleaners in offices, hotels and other establishments)-Cleaning instructor-House cleaner-Cleaner-up-Attendant-Supervisor (cleaning)-Team supervisor (cleaning)-Head cleaner"
http://ec.europa.eu/esco/skill/20892,First aid (accidents),Tour guide-Guide-Wilderness guide-Company guide-Sightseeing guide-Tour leader-Local manager (travel company)-Bus guide-Fishing guide-Taxi guide-Industry guide-Courier-Cinema projector operator-Local guide
http://ec.europa.eu/esco/skill/14252,Fish,Café manager
http://ec.europa.eu/esco/skill/17594,Fish and shellfish cooking,Cook (ship)-Chef-Assistant chef-Grill cook-Cold-buffet manageress (ship)-Head chef-Chinese cook-First cook-Cook steward-Dietetic cook-Cold-buffet manageress-Special cook-Chief cook-Cook
http://ec.europa.eu/esco/skill/19382,Fish filleting,Industrial cook-Convenience food cook
http://ec.europa.eu/esco/skill/16980,Fish processing,Industrial cook-Convenience food cook
http://ec.europa.eu/esco/skill/16957,Fishing tourism (guiding),Sightseeing guide-Tour guide-Wilderness guide-Guide-Company guide-Fishing guide-Taxi guide-Tour leader-Local manager (travel company)-Industry guide-Courier-Local guide
http://ec.europa.eu/esco/skill/20576,Floor cleaning/polishing,"Cleaning foreman-Cleaner (helpers and cleaners in offices, hotels and other establishments)-Cleaning instructor-Industry cleaner-House cleaner-Cleaner (ship)-Stairs cleaner-Attendant-Supervisor (cleaning)-Team supervisor (cleaning)-Cleaning worker-Head cleaner-Hospital cleaner-Office cleaner-Aircraft cleaner-Hotel cleaner"
http://ec.europa.eu/esco/skill/19164,Floristry,"Advertising seller (door-to-door and telephone salespersons, shop sales persons and demonstrators)-Flower decorator-Florist-Bouquet designer"
http://ec.europa.eu/esco/skill/20084,Flower decoration,Flower decorator-Florist-Bouquet designer
http://ec.europa.eu/esco/skill/20048,Flower garland making,Flower decorator-Florist-Bouquet designer
http://ec.europa.eu/esco/skill/18680,Flowers and plants,Flower decorator-Florist-Bouquet designer
http://ec.europa.eu/esco/skill/19607,FMEA (Failure Mode and Effects Analysis),Quality auditor-Quality coordination adviser
http://ec.europa.eu/esco/skill/20902,Food feature writing,Language reviser
http://ec.europa.eu/esco/skill/22859,Food industry,Industrial cook-Convenience food cook
http://ec.europa.eu/esco/skill/21859,Food packaging,Industrial cook-Convenience food cook
http://ec.europa.eu/esco/skill/22347,Food presentation,"Market vendor-Advertising seller (door-to-door and telephone salespersons, shop sales persons and demonstrators)-Café manager-Market salesperson-Street seller"
http://ec.europa.eu/esco/skill/23523,Foreign correspondence,Language reviser
http://ec.europa.eu/esco/skill/15046,Forensic psychiatry (psychology),Psychotherapist-Psychologist-Child psychologist-Preschool psychologist-Group therapist-Conversational therapist-Child therapist-School psychologist-Therapist-Clinical psychologist-Family therapist
http://ec.europa.eu/esco/skill/20846,Forest cleaning,Labourer (general)
http://ec.europa.eu/esco/skill/21196,Fork-lift truck driving,Labourer (general)-Express messenger-Goods deliverer-Bus/coach station worker
http://ec.europa.eu/esco/skill/20916,Freelance journalism,Language reviser
http://ec.europa.eu/esco/skill/19474,French cuisine,Cook (ship)-Assistant chef-Head chef-Chef-Grill cook-Cold-buffet manageress (ship)-First cook-Cook steward-Dietetic cook-Cold-buffet manageress-Special cook-Chief cook-Cook
http://ec.europa.eu/esco/skill/23861,Fruit,Café manager
http://ec.europa.eu/esco/skill/15543,Functionally impaired (care),Companion
http://ec.europa.eu/esco/skill/23739,Fur dry cleaning,Dry-cleaner
http://ec.europa.eu/esco/skill/18713,Furniture cleaning,"Cleaner (helpers and cleaners in offices, hotels and other establishments)-Cleaner-up"
http://ec.europa.eu/esco/skill/23750,Furniture valuation,Auctioneer-Auctioneer's assistant-Chief auctioneer
http://ec.europa.eu/esco/skill/19464,Futurology,Humanist (researcher)-Cultural scientist-Futurologist
http://ec.europa.eu/esco/skill/23900,Galileo travel reservation system,Air traffic assistant-Ground hostess-Cottage manager-Ticket seller (travel agency)-Check-in assistant-Travel agent-Assistant (tourist information office)-Charter travel salesperson-Travel agency assistant-Traffic assistant-Private travel agent-Secretary (tourist information office)-Sales director (travel agency)-Service manager (air traffic)-Travel agency employee-Tourist information officer-Traffic information officer-Booking assistant (travel agency)-Booking officer (travel agency)-Business travel salesperson-Travel agency clerk-Employee (tourist information office)
http://ec.europa.eu/esco/skill/14263,Gaming sales (online gambling terminal Spectra),"Advertising seller (door-to-door and telephone salespersons, shop sales persons and demonstrators)"
http://ec.europa.eu/esco/skill/15674,Garden landscaping,Supervisor (gardening)-Gardener (landscaping)-Garden supervisor-Garden manager-Churchyard foreman-Landscaping supervisor-Park foreman
http://ec.europa.eu/esco/skill/16331,Garden machinery operating,Greenkeeper-Gardener (landscaping)-Garden manager-Garden supervisor-Churchyard foreman-Park foreman
